,Repository,comment_ratio,cyclomatic_complexity,fanout_external,fanout_internal,halstead_bugprop,halstead_difficulty,halstead_effort,halstead_timerequired,halstead_volume
2293,waymo_kitti_converter,10.196245733788396,9,9,1,0.6406220469485862,13.485074626865671,25916.50833215138,1439.8060184528545,1921.8661408457583
2294,Autonomous-Navigation-Car,8.533653846153847,5,7,0,0.4162578993737755,16.390243902439025,20467.705491159304,1137.0947495088503,1248.7736981213266
2295,driving-dirty,21.21384812651375,6,24,1,4.21526251854383,54.76651982378854,692565.7748529104,38475.87638071724,12645.78755563149
2296,DQN-CARLA,11.880687563195147,11,5,0,0.4413589740763779,13.755813953488374,18213.75580229146,1011.8753223495255,1324.0769222291337
2297,PCLSegmentation,58.40108401084011,1,9,1,0.17319086476464024,14.75,7663.69576583533,425.7608758797406,519.5725942939207
2298,SEE-MTDA,36.569466675945904,61,13,1,11.402669196978282,105.85565476190476,3621111.0416386165,201172.8356465898,34208.007590934845
2299,l5kit,57.48792270531401,0,3,0,0.36845439382795,22.193548387096776,24531.93125357706,1362.88506964317,1105.36318148385
2300,crgeo-learning,16.63157894736842,2,3,0,0.09985263754543283,10.76923076923077,3226.008289929369,179.22268277385382,299.5579126362985
2301,PointCNN,2.321981424148607,12,8,0,1.0600650347809282,25.942622950819672,82502.60250200749,4583.4779167781935,3180.195104342785
2302,evaluating_bdl,4.501095399322844,22,17,1,2.1166984789564562,28.565573770491802,181394.11965155535,10077.451091753075,6350.095436869369
2303,SelfDrivingProject_MiniTesla,33.31090174966353,10,1,0,0.24333333333333335,22.166666666666664,16181.666666666664,898.9814814814813,730.0
2304,carla-roach,6.2859884836852205,19,14,1,5.253436293919972,82.82085561497325,1305282.2663436185,72515.68146353436,15760.308881759915
2305,pgdrive,3.121516164994426,5,7,1,0.5827756004233243,13.114285714285714,22928.057193797646,1273.7809552109802,1748.326801269973
2306,cruw-devkit,5.315765561108587,8,5,1,0.9261710417430336,27.42857142857143,76210.64572056962,4233.924762253868,2778.5131252291008
2307,av2-api,28.56687136135258,19,28,1,3.1273246901908522,32.911904761904765,308778.6370893439,17154.368727185774,9381.974070572556
2308,VehicleDetection,24.68354430379747,3,0,0,0.14412010285545132,9.473684210526315,4096.045028523353,227.55805714018626,432.3603085663539
2309,udacity-term-3-quizzes-et-cetera,1.6773162939297124,4,3,0,0.5232969284639966,16.60377358490566,26066.111153678317,1448.117286315462,1569.8907853919895
2310,Autonomous_Truck_Robots,41.06962663975782,4,8,1,0.27321074942079054,8.0,6557.057986098973,364.2809992277207,819.6322482623716
2311,thesis,0.0,7,10,1,0.5060763668563263,12.941176470588236,19647.670713245607,1091.5372618469783,1518.2291005689788
2312,Sparse2Dense,4.109803921568627,5,5,1,3.267613068859126,20.448275862068968,200451.1603275995,11136.175573755529,9802.839206577377
2313,AutonomousRcCar,29.74182444061962,4,15,1,0.6481230037895881,9.25531914893617,17995.755743519414,999.7642079733008,1944.3690113687644
2314,Automated-Negotiation-for-Autonomous-Driving,11.475409836065573,3,2,0,0.041778638250577836,6.0,752.015488510401,41.778638250577835,125.33591475173351
2315,Det3D,2.3785284590467377,3,6,1,5.83678337034691,19.84931506849315,347568.4563136715,19309.358684092862,17510.35011104073
2316,openpilot-reimplementation,1.8352206169465053,4,13,1,1.00462854123278,22.1,66606.87228373332,3700.38179354074,3013.88562369834
2317,SEE-MTDA,25.809514765929162,17,13,1,3.240986797149926,77.6260162601626,754754.6814435974,41930.81563575541,9722.960391449778
2318,Zebra_cross_detection,2.0874772303762485,6,7,1,27.29583871354906,471.6351351351351,38621029.740874685,2145612.763381927,81887.51614064717
2319,Autonomous-Vehicle-System,34.71727343144849,45,17,1,7.061085256043624,140.91240875912408,2984983.59564793,165832.42198044056,21183.25576813087
2320,xrl-ppo,7.747035573122529,5,13,1,0.4044626081568277,15.156250000000002,18390.409214630763,1021.6894008128202,1213.387824470483
2321,VOCOWA,7.684729064039409,17,0,0,1.1114499779388833,44.38888888888889,148008.0887288613,8222.67159604785,3334.34993381665
2322,AgentFormer,45.16209476309227,14,5,1,5.616245478974507,113.41317365269461,1910868.6713492905,106159.37063051615,16848.736436923522
2323,rh_ros,4.785581106277191,10,7,1,0.5323408678552803,18.136363636363637,28964.1826737623,1609.1212596534613,1597.022603565841
2324,adversarial-mixture-density-networks,23.265949554896142,22,11,0,3.7252133909089014,46.294270833333336,517368.11289209017,28742.672938449454,11175.640172726704
2325,crgeo,23.550295857988164,1,8,1,0.1614206118194705,14.583333333333334,7062.151767101835,392.3417648389908,484.2618354584115
2326,rail_marking,1.8551236749116609,4,2,1,0.4505341874859402,22.97674418604651,31055.426318798294,1725.3014621554607,1351.6025624578206
2327,road-object-detection-for-bdd100k,47.03725606150207,6,7,1,1.8264198591160035,55.10416666666667,301930.03296011436,16773.890720006355,5479.259577348011
2328,QUTMS_Driverless,8.333333333333334,1,5,1,0.12486408532184431,15.23076923076923,5705.328206244271,316.96267812468176,374.59225596553296
2329,Risk-Aware-Scene-Generation-CPS,0.0,3,5,1,0.1849890776601787,9.821428571428571,5450.571038201693,302.8095021223163,554.9672329805361
2330,feature_monocular_slam,14.291615035109459,0,5,0,0.9434658519771731,27.419354838709676,77607.67492070295,4311.537495594608,2830.3975559315195
2331,modulardecision,4.1724325911016065,94,26,1,10.887616325720044,107.34705882352941,3506260.770495266,194792.26502751478,32662.848977160134
2332,BEV-Attack,9.062876052948255,2,0,0,4.391744963832048,20.18577981651376,265952.39055059076,14775.132808366154,13175.234891496144
2333,carla-roach,9.47420634920635,6,5,1,1.7852956407579192,38.67857142857142,207158.0548865171,11508.780827028728,5355.886922273758
2334,openpilot,0.0,1,1,0,0.1695909875771637,23.692307692307693,12054.005578561482,669.666976586749,508.7729627314911
2335,DMPR-PS,4.495135860449514,13,12,0,1.2230547676630161,24.00537634408602,88079.66996153817,4893.314997863232,3669.1643029890483
2336,py_obca,0.0,9,3,1,4.4043239523358855,106.21008403361346,1403350.851266553,77963.93618147516,13212.971857007657
2337,PedestrianDetection-HGPD,5.092838196286472,2,0,0,1.639279999424644,8.967153284671532,44099.02509401113,2449.945838556174,4917.839998273932
2338,nuplan-devkit,21.45395799676898,3,10,1,0.716,33.45348837209302,71858.0930232558,3992.1162790697667,2148.0
2339,SEE-MTDA,6.6796875,8,11,1,0.7039221835464432,19.60483870967742,41400.84261777589,2300.0468120986607,2111.7665506393296
2340,package-delivery-rover,0.0,2,5,1,0.1347459385867113,7.18421052631579,2904.1295711188573,161.3405317288254,404.2378157601339
2341,InterFuser,5.680589680589681,13,10,1,4.218285463465114,99.59558823529412,1260367.866234595,70020.43701303305,12654.856390395342
2342,aido1,9.641255605381167,2,2,0,0.05474442253523993,7.333333333333333,1204.3772957752783,66.90984976529325,164.2332676057198
2343,MMC,25.923566878980893,2,2,1,0.5274769934261119,10.588235294117647,16755.151555888257,930.8417531049031,1582.4309802783355
2344,OpenCOOD,5.951417004048583,12,8,1,1.5701646795167599,45.55194805194805,214572.17974305333,11920.676652391852,4710.49403855028
2345,swiftly,20.271291618600582,88,2,0,9.49848349062569,184.52380952380955,5258089.075167793,292116.05973154405,28495.45047187707
2346,SEE-MTDA,21.56523619068209,46,9,1,11.551037281051977,98.0,3396004.960629281,188666.9422571823,34653.11184315593
2347,nuplan-devkit,24.938875305623473,3,6,1,0.6797666839396211,30.416666666666664,62028.709909490426,3446.039439416135,2039.3000518188635
2348,SF-GRU,26.620924265575,73,15,1,11.103008191779132,95.45276872964169,3179438.619399632,176635.4788555351,33309.0245753374
2349,SEE-MTDA,0.0,2,0,0,0.032070477557222796,2.4444444444444446,235.18350208630054,13.065750115905585,96.21143267166839
2350,tmrl,26.598362714077645,40,5,1,7.829129387505461,251.0049019607843,5895449.56304731,327524.97572485055,23487.38816251638
2351,Hindsight,5.104315973881191,16,10,1,4.479111287608538,69.6140350877193,935427.0310121411,51968.1683895634,13437.333862825615
2352,Self-Driving-car,10.466666666666667,1,9,1,0.6124986040949899,21.6,39689.90954535535,2204.994974741964,1837.4958122849698
2353,slamp,7.500971628449281,21,4,1,4.179339016377274,68.56953642384107,859726.0167331848,47762.55648517693,12538.017049131822
2354,Deep3DBox,19.26890919696675,24,13,1,1.5909862087906708,31.348314606741575,149624.20862447095,8312.45603469283,4772.958626372012
2355,crgeo-learning,0.0,5,15,1,0.24237315904336038,17.48148148148148,12711.12567427401,706.1736485707784,727.1194771300811
2356,RoboBEV,7.348130841121495,40,17,1,2.9158332271191276,38.23699421965318,334478.0947524803,18582.116375137794,8747.499681357383
2357,RoboBEV,9.547738693467336,3,2,1,0.007486279792153611,3.75,84.22064766172812,4.678924870096007,22.458839376460833
2358,GTA5-Self-Driving-Car,0.0,0,7,1,0.8486252933026232,13.153846153846153,33488.05965109582,1860.4477583942123,2545.8758799078696
2359,rh_ros,16.68145519077196,2,6,1,0.7024803125294895,45.04651162790697,94932.86270020611,5274.047927789228,2107.4409375884684
2360,racecar_eklavya,3.459119496855346,8,3,1,0.2022332676057198,17.666666666666668,10718.363183103149,595.4646212835082,606.6998028171594
2361,RollE,18.793182865039153,13,4,0,0.48201045853078106,24.628205128205128,35613.15733990887,1978.508741106048,1446.0313755923432
2362,NPSN,5.760058701235172,14,6,0,4.0471133633637475,36.9075,448106.5093750425,24894.80607639125,12141.340090091242
2363,SEE-VCN,13.855421686746988,2,0,0,0.026289725005288478,3.2142857142857144,253.50806255099604,14.083781252833113,78.86917501586544
2364,NEAT_competition,4.816678648454349,14,8,1,1.0841394670870557,35.873134328358205,116674.44220046588,6481.913455581438,3252.418401261167
2365,cdoa-localization,5.444196980945311,18,13,1,2.3703121694465072,46.09,327743.06366936857,18207.947981631587,7110.936508339521
2366,FindingLaneLines,37.5736160188457,2,7,1,0.5464984248272136,19.62162162162162,32169.555926315435,1787.1975514619687,1639.4952744816408
2367,openpilot,5.286177513008068,29,14,1,5.896609200400041,139.48706896551724,2467502.202596712,137083.45569981734,17689.827601200122
2368,JetRat,12.90097629009763,16,8,0,1.204866272497716,27.02127659574468,97671.074430134,5426.170801674111,3614.598817493148
2369,Self-driving-car-simulator,10.194672131147541,5,14,1,0.7010711716235337,24.11320754716981,50715.22400008732,2817.512444449296,2103.213514870601
2370,aeye,35.816108339272986,9,11,1,2.124841934522696,35.41269841269841,225739.1598057207,12541.06443365115,6374.525803568088
2371,End-to-End-Self-Driving-Car,37.396694214876035,11,7,1,1.9167599503855781,33.0,189759.23508817222,10542.17972712068,5750.279851156734
2372,InterFuser,14.04424558786975,21,2,1,1.2730835464468075,44.833333333333336,171229.7369970956,9512.763166505312,3819.2506393404224
2373,sccav_cbf,27.425552353506244,3,10,1,5.566822847791578,140.46017699115043,2345750.767437556,130319.48707986421,16700.468543374736
2374,SEE-VCN,6.499080318822808,2,0,0,0.5408837149830984,8.416666666666666,13657.313803323234,758.7396557401796,1622.6511449492953
2375,l5kit,36.78741926425162,5,13,1,1.259459715059338,31.956521739130437,120743.85529155828,6707.991960642127,3778.379145178014
2376,pgdrive,39.91797676008202,6,8,1,0.9002587004096168,57.04,154052.2688140936,8558.459378560756,2700.77610122885
2377,driver-dojo,55.4144385026738,9,0,0,0.13419900469635804,31.111111111111114,12525.240438326753,695.8466910181529,402.59701408907415
2378,Autonomous_Truck_Robots,1.4153511159499184,4,7,1,0.5276822265410277,19.934782608695652,31557.691417703634,1753.205078761313,1583.046679623083
2379,Deep3DBox,78.35917312661499,4,2,0,0.1069824583501603,11.423076923076923,3666.2065534612625,203.67814185895904,320.9473750504809
2380,Lane-Image-Stitching-Based-on-Integrated-Inertial-Navigation,38.87274840209181,7,2,0,0.351527115952034,11.536585365853659,12166.267744778932,675.9037635988295,1054.581347856102
2381,PaddleSeg,10.308801163790253,22,18,1,7.024371886519983,90.53846153846153,1907927.47163862,105995.97064659,21073.11565955995
2382,coperception,18.695251267865377,18,5,1,4.132417601289603,66.68041237113403,826653.9292311697,45925.21829062054,12397.252803868809
2383,lib-avstack-core,12.361387546204151,16,7,1,5.638349031901351,212.96103896103898,3602246.00357604,200124.77797644667,16915.047095704052
2384,CollisionWarningService,19.320712694877507,12,10,1,1.2755429794926352,31.580645161290324,120847.4106699958,6713.745037221989,3826.6289384779056
2385,RLWithAutonomousDriving,45.27406128614588,0,5,1,0.23567197679176588,14.068965517241379,9946.982744590394,552.6101524772441,707.0159303752977
2386,QUTMS_Driverless,11.724776303609996,17,8,1,1.1579632957955448,58.83050847457628,204370.7084596442,11353.928247758011,3473.889887386634
2387,failing-to-learn,22.57834757834758,8,7,0,0.8488877633281184,17.365853658536587,44224.98201143563,2456.9434450797576,2546.6632899843553
2388,openpilot,10.800539414000244,36,18,1,3.4604936474758725,68.46835443037975,710802.9166783668,39489.05092657593,10381.480942427617
2389,Lyft-Motion-Prediction,0.0,0,5,1,0.03330395746326983,5.833333333333334,582.8192556072221,32.37884753373456,99.91187238980949
2390,SMARTS,24.62817147856518,2,14,1,1.4500491837977578,29.0,126154.27899040494,7008.571055022497,4350.147551393274
2391,RoboBEV,28.71712292002147,23,17,1,3.0645719221070653,63.31884057971015,582135.4229428596,32340.856830158868,9193.715766321196
2392,PaddleSeg,17.399723374827108,3,4,1,2.4618433489075215,66.48275862068965,491010.41138210706,27278.35618789484,7385.530046722565
2393,deepdrive,21.010013060513714,23,14,1,2.591766399391032,36.648648648648646,284954.20845196536,15830.78935844252,7775.299198173097
2394,MasterThesisCode,54.626675175494576,5,8,1,0.5491233251283658,18.42105263157895,30346.289020251796,1685.9049455695442,1647.3699753850974
2395,Attention_Mechanisms_for_3D_Semantic_Segmentation,1.9337016574585635,10,6,1,1.08745999549803,48.87931034482759,159462.88382259908,8859.049101255505,3262.37998649409
2396,crgeo,33.88219692783733,6,16,1,1.456812866330443,73.65671641791045,321912.15650779416,17884.008694877455,4370.438598991329
2397,SEE-MTDA,0.0,2,0,0,0.1125323375512021,2.608695652173913,880.6878590963641,48.927103283131345,337.59701265360627
2398,pylot,27.433514071778983,17,4,1,1.6939134668864153,77.31428571428572,392891.1292623977,21827.284959022094,5081.740400659246
2399,ANTI-CARLA,86.29043081465575,0,7,1,8.591846892308213,372.06779661016947,9590248.626099147,532791.5903388415,25775.54067692464
2400,GDIP-Yolo,23.551705468327018,9,8,1,0.607588881156684,21.898305084745765,39915.500057005214,2217.5277809447343,1822.766643470052
2401,NaSch_CA_Traffic_Flow_Analysis_Software,74.97206703910615,2,5,1,0.14874920749140402,8.479166666666668,3783.80796556259,210.2115536423661,446.24762247421205
2402,Zebra_cross_detection,48.21489872983179,18,4,0,0.734525847653762,27.09259259259259,59700.62861763633,3316.701589868685,2203.5775429612863
2403,DH3D,9.414361771198546,14,10,1,3.154070153554793,50.55882352941177,478398.22887888434,26577.67938216024,9462.210460664379
2404,nuplan-devkit,4.333490343853038,3,12,1,1.6563759137565204,20.74380165289256,103078.60025278179,5726.588902932322,4969.127741269561
2405,MADRQN,16.261138388797963,11,17,1,13.083667602547514,129.51987767584097,5083785.082299953,282432.5045722196,39251.002807642544
2406,ANTI-CARLA,16.95433297375045,14,6,1,1.198478066895323,34.94230769230769,125632.7681278155,6979.598229323084,3595.4342006859692
2407,dspnet,28.262631721156446,1,7,1,1.0372463510130652,29.020547945205482,90304.37238169227,5016.909576760681,3111.7390530391954
2408,InterFuser,5.85724448660185,15,6,1,1.4003912999002386,58.6969696969697,246596.17708243296,13699.78761569072,4201.173899700716
2409,modulardecision,19.394471259324266,3,8,1,0.6794019893312705,22.78,46430.331950899024,2579.4628861610568,2038.2059679938113
2410,MasterThesisCode,28.58672376873662,26,21,1,2.4693684260324336,34.758620689655174,257495.5213904165,14305.306743912028,7408.1052780973005
2411,SMARTS,65.4095826893354,0,1,0,0.390691062338551,33.34615384615385,39084.13281317581,2171.3407118431005,1172.073187015653
2412,SEDE,12.713028026815282,19,10,1,5.271712818881301,106.46341463414635,1683733.6430061134,93540.75794478407,15815.138456643905
2413,DI-drive,0.6176016469377251,15,6,0,2.2736520847632113,82.42777777777778,562236.2663605295,31235.348131140527,6820.956254289634
2414,DeepRacer-2020,28.084606345475912,2,1,0,0.31669686188834456,18.75,17814.19848121938,989.6776934010767,950.0905856650337
2415,AutonomousRcCar,62.11206896551724,2,2,0,0.24589403732709972,7.928571428571429,5848.765316423158,324.9314064679532,737.6821119812992
2416,pgdrive,9.66542750929368,19,10,1,2.3438828061948858,62.175438596491226,437195.824481825,24288.656915656946,7031.6484185846575
2417,driving-dirty,23.854982301834173,3,15,1,2.5180790429100823,48.63725490196079,367417.35681990936,20412.075378883852,7554.237128730247
2418,ScanBot_ECS,0.0,2,0,0,0.17538492997617466,13.695652173913043,7206.03299249935,400.3351662499639,526.154789928524
2419,allgo,12.331741207121146,6,5,0,0.9629582092889017,26.359154929577464,76148.29388806393,4230.460771559107,2888.8746278667054
2420,tmrl,33.673469387755105,21,4,0,1.3165332298011345,23.863636363636363,94251.81076985394,5236.21170943633,3949.5996894034033
